271000: 0.0, 0.0, 0.0, 0.0, 0.0: 0.0: 0.0, 0.0, 0.0, 0.0, 0.0
301000: 0.0, 0.0, 0.0, 0.0, 0.0: 0.0: 0.0, 0.0, 0.0, 0.0, 0.0
331000: 0.0, 0.0, 0.0, 0.0, 0.0: 0.0: 0.0, 0.0, 0.0, 0.0, 0.0
361000: 0.0, 0.0, 0.0, 0.0, 0.0: 0.0: 0.0, 0.0, 0.0, 0.0, 0.0
391000: 0.0, 0.0, 0.0, 0.0, 0.0: 0.0: 0.0, 0.0, 0.0, 0.0, 0.0
421000: 0.0, 0.0, 0.0, 0.0, 0.04861523747276687: 0.0162050791576: 0.0, 0.0, 0.0, 0.0, 0.0
451000: 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147: 0.0713432490922: 0.0, 0.0, 0.0, 0.0, 0.0
481000: 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173: 0.195428542484: 0.0, 0.0, 0.0, 0.0, 0.0
511000: 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682: 0.466364314633: 0.0, 0.0, 0.0, 0.0, 0.04861523747276687
541000: 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498: 0.691864609296: 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147
571000: 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938: 0.737023350319: 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173
601000: 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977: 0.648528154928: 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682
631000: 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557: 0.47854494944: 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498
661000: 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884: 0.375423255246: 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938
691000: 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997: 0.260110932662: 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977
721000: 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333: 0.307233451331: 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557
751000: 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825: 0.442715079884: 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884
781000: 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825, 0.37130201525054474: 0.483149084967: 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997
811000: 0.24999999999999997, 0.4733333333333333, 0.6048119063180825, 0.37130201525054474, 0.7239869215409688: 0.566700281037: 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333
841000: 0.4733333333333333, 0.6048119063180825, 0.37130201525054474, 0.7239869215409688, 0.8902505154079858: 0.661846484066: 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825
871000: 0.6048119063180825, 0.37130201525054474, 0.7239869215409688, 0.8902505154079858, 0.5140962953920717: 0.709444577447: 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825, 0.37130201525054474
901000: 0.37130201525054474, 0.7239869215409688, 0.8902505154079858, 0.5140962953920717, 0.6184722222222223: 0.674273011007: 0.24999999999999997, 0.4733333333333333, 0.6048119063180825, 0.37130201525054474, 0.7239869215409688
931000: 0.7239869215409688, 0.8902505154079858, 0.5140962953920717, 0.6184722222222223, 0.4922222222222223: 0.541596913279: 0.4733333333333333, 0.6048119063180825, 0.37130201525054474, 0.7239869215409688, 0.8902505154079858
961000: 0.8902505154079858, 0.5140962953920717, 0.6184722222222223, 0.4922222222222223, 0.04120370370370371: 0.383966049383: 0.6048119063180825, 0.37130201525054474, 0.7239869215409688, 0.8902505154079858, 0.5140962953920717
991000: 0.5140962953920717, 0.6184722222222223, 0.4922222222222223, 0.04120370370370371, 0.0: 0.177808641975: 0.37130201525054474, 0.7239869215409688, 0.8902505154079858, 0.5140962953920717, 0.6184722222222223
1021000: 0.6184722222222223, 0.4922222222222223, 0.04120370370370371, 0.0, 0.18271241830065357: 0.0746387073348: 0.7239869215409688, 0.8902505154079858, 0.5140962953920717, 0.6184722222222223, 0.4922222222222223
1051000: 0.4922222222222223, 0.04120370370370371, 0.0, 0.18271241830065357, 0.6464161220043574: 0.276376180102: 0.8902505154079858, 0.5140962953920717, 0.6184722222222223, 0.4922222222222223, 0.04120370370370371
1081000: 0.04120370370370371, 0.0, 0.18271241830065357, 0.6464161220043574, 0.56140522875817: 0.463511256354: 0.5140962953920717, 0.6184722222222223, 0.4922222222222223, 0.04120370370370371, 0.0
1111000: 0.0, 0.18271241830065357, 0.6464161220043574, 0.56140522875817, 0.5958363439542481: 0.601219231572: 0.6184722222222223, 0.4922222222222223, 0.04120370370370371, 0.0, 0.18271241830065357
1141000: 0.18271241830065357, 0.6464161220043574, 0.56140522875817, 0.5958363439542481, 1.014346309912854: 0.723862627542: 0.4922222222222223, 0.04120370370370371, 0.0, 0.18271241830065357, 0.6464161220043574
1171000: 0.6464161220043574, 0.56140522875817, 0.5958363439542481, 1.014346309912854, 0.8203550095315904: 0.810179221133: 0.04120370370370371, 0.0, 0.18271241830065357, 0.6464161220043574, 0.56140522875817
1201000: 0.56140522875817, 0.5958363439542481, 1.014346309912854, 0.8203550095315904, 0.4350115740740739: 0.756570964506: 0.0, 0.18271241830065357, 0.6464161220043574, 0.56140522875817, 0.5958363439542481
1231000: 0.5958363439542481, 1.014346309912854, 0.8203550095315904, 0.4350115740740739, 0.22031250000000005: 0.491893027869: 0.18271241830065357, 0.6464161220043574, 0.56140522875817, 0.5958363439542481, 1.014346309912854
1261000: 1.014346309912854, 0.8203550095315904, 0.4350115740740739, 0.22031250000000005, 0.35101851851851856: 0.335447530864: 0.6464161220043574, 0.56140522875817, 0.5958363439542481, 1.014346309912854, 0.8203550095315904
1291000: 0.8203550095315904, 0.4350115740740739, 0.22031250000000005, 0.35101851851851856, 0.4233333333333335: 0.331554783951: 0.56140522875817, 0.5958363439542481, 1.014346309912854, 0.8203550095315904, 0.4350115740740739
1321000: 0.4350115740740739, 0.22031250000000005, 0.35101851851851856, 0.4233333333333335, 0.16175925925925924: 0.312037037037: 0.5958363439542481, 1.014346309912854, 0.8203550095315904, 0.4350115740740739, 0.22031250000000005
1351000: 0.22031250000000005, 0.35101851851851856, 0.4233333333333335, 0.16175925925925924, 0.05777777777777777: 0.214290123457: 1.014346309912854, 0.8203550095315904, 0.4350115740740739, 0.22031250000000005, 0.35101851851851856
1381000: 0.35101851851851856, 0.4233333333333335, 0.16175925925925924, 0.05777777777777777, 0.6510753485838782: 0.29020412854: 0.8203550095315904, 0.4350115740740739, 0.22031250000000005, 0.35101851851851856, 0.4233333333333335
1411000: 0.4233333333333335, 0.16175925925925924, 0.05777777777777777, 0.6510753485838782, 1.1726596677559913: 0.627170931373: 0.4350115740740739, 0.22031250000000005, 0.35101851851851856, 0.4233333333333335, 0.16175925925925924
1441000: 0.16175925925925924, 0.05777777777777777, 0.6510753485838782, 1.1726596677559913, 1.1565518349056203: 0.993428950415: 0.22031250000000005, 0.35101851851851856, 0.4233333333333335, 0.16175925925925924, 0.05777777777777777
1471000: 0.05777777777777777, 0.6510753485838782, 1.1726596677559913, 1.1565518349056203, 0.7708232512297453: 1.03334491796: 0.35101851851851856, 0.4233333333333335, 0.16175925925925924, 0.05777777777777777, 0.6510753485838782
1501000: 0.6510753485838782, 1.1726596677559913, 1.1565518349056203, 0.7708232512297453, 0.4939194174134501: 0.80709816785: 0.4233333333333335, 0.16175925925925924, 0.05777777777777777, 0.6510753485838782, 1.1726596677559913
