481000: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173: 0.11725712549: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
511000: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682: 0.289541636275: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
541000: 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498: 0.457924715033: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
571000: 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938: 0.549748088187: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687
601000: 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977: 0.635852579776: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147
631000: 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557: 0.627794559206: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173
661000: 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884: 0.495183452554: 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682
691000: 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997: 0.376800373796: 0.0, 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498
721000: 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333: 0.369920619814: 0.0, 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938
751000: 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825: 0.371695607528: 0.0, 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977
781000: 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825, 0.37130201525054474: 0.379562855113: 0.0, 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557
811000: 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884, 0.24999999999999997, 0.4733333333333333, 0.6048119063180825, 0.37130201525054474, 0.7239869215409688: 0.484686835289: 0.0, 0.04861523747276687, 0.16541450980392147, 0.37225588017429173, 0.8614225539215682, 0.8419153937908498, 0.5077321032432938, 0.5959369677510977, 0.33196577732566557, 0.19836702066099884
